Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
G10_1_A_cluster_DBSCAN_round1_21	o__Actinomycetales (UID1572)	580	287	173	99.42	1.16	0.00	3505488	0	126	126	47205	47205	27821	27821	119895	119895	59.5	1.22	87.80	11	3060	1	284	2	0	0	0
G10_1_A_cluster_DBSCAN_round1_22	o__Actinomycetales (UID1572)	580	286	171	95.81	19.26	36.73	3652607	0	303	303	23503	23503	12054	12054	118907	118907	68.5	1.95	92.17	11	3619	12	225	49	0	0	0
G10_1_A_cluster_DBSCAN_round1_27	c__Bacilli (UID285)	586	325	181	68.60	0.66	0.00	2384533	0	364	364	6386	6386	6550	6550	75633	75633	32.5	1.61	88.35	11	2662	112	211	2	0	0	0
G10_1_A_cluster_DBSCAN_round1_3	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4213212	0	11	11	660423	660423	383019	383019	878426	878426	56.7	0.83	89.70	11	3805	0	417	2	0	0	0
G10_1_A_cluster_DBSCAN_round1_33	o__Rhizobiales (UID3450)	238	513	244	73.59	1.72	37.50	2956829	0	452	452	7023	7023	6541	6541	44591	44591	66.4	3.11	89.97	11	3152	128	377	8	0	0	0
G10_1_A_cluster_DBSCAN_round1_4	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3251142	0	12	12	457520	457520	270928	270928	864808	864808	67.6	0.76	90.62	11	3082	0	528	1	0	0	0
G10_1_A_cluster_DBSCAN_round1_6	f__Moraxellaceae (UID4680)	86	689	365	99.04	2.12	30.00	4585040	0	44	44	154732	154732	104205	104205	697193	697193	37.8	1.40	85.04	11	4197	41	638	10	0	0	0
G10_1_A_cluster_DBSCAN_round1_68	k__Bacteria (UID1453)	901	171	117	19.32	1.28	0.00	192781	0	49	49	3795	3795	3934	3934	7732	7732	48.9	1.42	93.21	11	241	133	36	2	0	0	0
G10_1_A_cluster_DBSCAN_round1_8	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1813164	0	13	13	443211	443211	139474	139474	570730	570730	36.5	0.74	88.54	11	1728	2	337	11	0	0	0
G10_1_A_cluster_DBSCAN_round1_9	o__Lactobacillales (UID544)	293	475	267	68.10	2.84	0.00	2960938	0	15	15	281089	281089	197395	197395	536640	536640	42.6	0.97	87.43	11	2823	157	308	9	1	0	0
G10_1_A_cluster_DBSCAN_round200_0	o__Actinomycetales (UID1572)	580	288	173	67.63	2.31	25.00	3677889	0	80	80	51516	51516	45973	45973	120662	120662	75.6	1.01	91.37	11	3430	115	169	4	0	0	0
G10_1_A_cluster_DBSCAN_round2_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.71	0.00	4697119	0	16	16	439170	439170	293569	293569	887375	887375	55.1	0.55	89.66	11	4370	7	1158	8	0	0	0
G10_1_A_cluster_DBSCAN_round2_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.26	15.38	6618249	0	46	46	569471	569471	143874	143874	861251	861251	39.7	0.88	89.13	11	5669	1	302	13	0	0	0
G10_1_A_cluster_DBSCAN_round2_39	k__Bacteria (UID203)	5449	104	58	43.10	0.00	0.00	2435518	0	238	238	12804	12804	10233	10233	34253	34253	53.6	0.91	89.02	11	2406	75	29	0	0	0	0
G10_1_A_cluster_DBSCAN_round2_6	o__Actinomycetales (UID1809)	267	400	222	96.85	0.45	0.00	2816147	0	38	38	100030	100030	74109	74109	257500	257500	69.7	0.62	90.63	11	2561	11	388	1	0	0	0
G10_1_A_cluster_DBSCAN_round2_81	k__Bacteria (UID203)	5449	104	58	29.89	0.00	0.00	1602991	0	252	252	6929	6929	6361	6361	22085	22085	42.7	1.10	89.87	11	1614	85	19	0	0	0	0
G10_1_A_cluster_DBSCAN_round3_1	o__Actinomycetales (UID1572)	580	286	171	80.90	3.95	90.00	3746088	0	13	13	348690	348690	288160	288160	576584	576584	72.8	0.55	91.73	11	3422	48	228	10	0	0	0
G10_1_A_cluster_DBSCAN_round3_115	o__Lactobacillales (UID544)	293	475	267	2.85	0.00	0.00	48417	0	2	2	27987	27987	24208	24208	27987	27987	40.6	0.38	86.56	11	47	438	37	0	0	0	0
G10_1_A_cluster_DBSCAN_round3_13	f__Micrococcaceae (UID1623)	39	457	218	22.01	0.00	0.00	583878	0	11	11	59763	59763	53079	53079	109527	109527	67.1	0.62	92.72	11	524	342	115	0	0	0	0
G10_1_A_cluster_DBSCAN_round3_130	f__Micrococcaceae (UID1623)	39	457	218	2.29	0.00	0.00	26045	0	1	1	26045	26045	26045	26045	26045	26045	64.3	0.00	86.37	11	37	420	37	0	0	0	0
G10_1_A_cluster_DBSCAN_round3_5	o__Lactobacillales (UID544)	293	475	267	70.02	2.00	0.00	3218565	0	31	31	146130	146130	103824	103824	271507	271507	39.4	0.57	86.80	11	3161	173	295	6	1	0	0
G10_1_A_cluster_DBSCAN_round404_0	o__Actinomycetales (UID1809)	267	400	222	92.79	0.56	0.00	3080411	0	20	20	216533	216533	154020	154020	927780	927780	67.5	0.35	90.77	11	2803	25	373	2	0	0	0
G10_1_A_cluster_DBSCAN_round404_1	o__Actinomycetales (UID1809)	267	400	222	14.08	0.00	0.00	385513	0	1	1	385513	385513	385513	385513	385513	385513	68.0	0.00	90.22	11	357	315	85	0	0	0	0
G10_1_A_cluster_DBSCAN_round4_3	f__Enterobacteriaceae (UID5066)	55	546	224	85.47	3.01	11.11	4508904	0	450	450	12742	12742	10019	10019	74535	74535	60.0	2.63	88.62	11	4526	114	423	9	0	0	0
G10_1_A_cluster_DBSCAN_round5_19	o__Actinomycetales (UID1572)	580	288	173	45.55	0.00	0.00	2022584	0	151	151	15697	15697	13394	13394	50465	50465	66.9	0.94	90.66	11	1921	170	118	0	0	0	0
G10_1_A_cluster_DBSCAN_round5_27	k__Bacteria (UID203)	5449	104	58	64.66	1.72	0.00	2882569	0	303	303	10959	10959	9513	9513	36320	36320	57.7	1.18	88.60	11	2817	64	39	1	0	0	0
G10_1_A_cluster_DBSCAN_round5_4	k__Bacteria (UID203)	5449	104	58	35.06	0.00	0.00	717825	0	14	14	78359	78359	51273	51273	219174	219174	38.4	0.54	88.29	11	716	79	25	0	0	0	0
G10_1_A_cluster_DBSCAN_round6_4	p__Bacteroidetes (UID2605)	350	316	210	18.88	0.00	0.00	1373200	0	225	225	6156	6156	6103	6103	101679	101679	42.7	2.41	89.55	11	1366	239	77	0	0	0	0
G10_1_B_cluster_DBSCAN_round168_2	root (UID1)	5656	56	24	12.50	0.00	0.00	1705744	0	37	37	45535	45535	46101	46101	91420	91420	75.8	0.67	92.31	11	1566	53	3	0	0	0	0
G10_1_B_cluster_DBSCAN_round169_5	k__Bacteria (UID203)	5449	104	58	38.79	6.90	40.00	1009477	0	51	51	23856	23856	19793	19793	40807	40807	75.4	1.31	91.75	11	979	75	26	2	1	0	0
G10_1_B_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	1.39	0.00	4122963	0	75	75	88246	88246	54972	54972	232452	232452	50.7	2.02	86.57	11	3721	0	345	4	0	0	0
G10_1_B_cluster_DBSCAN_round2_0	c__Alphaproteobacteria (UID3422)	26	529	308	99.68	89.86	6.60	14580967	0	830	830	46047	46047	17567	17567	911800	911800	67.5	12.90	88.10	11	13495	1	310	104	58	33	23
G10_1_B_cluster_DBSCAN_round2_10	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2901460	0	36	36	184064	184064	80596	80596	463551	463551	34.5	2.09	89.82	11	2655	2	508	1	0	0	0
G10_1_B_cluster_DBSCAN_round2_13	o__Burkholderiales (UID4000)	193	427	214	99.53	0.00	0.00	6275328	0	54	54	184700	184700	116209	116209	454332	454332	67.5	1.52	90.99	11	5750	1	426	0	0	0	0
G10_1_B_cluster_DBSCAN_round2_15	o__Actinomycetales (UID1572)	580	286	171	98.64	0.00	0.00	2924840	0	62	62	74851	74851	47174	47174	199222	199222	68.5	1.27	92.22	11	2759	5	281	0	0	0	0
G10_1_B_cluster_DBSCAN_round2_16	p__Actinobacteria (UID1454)	732	206	120	98.89	0.00	0.00	3770116	0	85	85	69897	69897	44354	44354	188204	188204	71.9	1.48	90.40	11	3470	2	204	0	0	0	0
G10_1_B_cluster_DBSCAN_round2_18	c__Bacilli (UID285)	586	325	181	97.51	1.10	0.00	2934286	0	202	202	20933	20933	14526	14526	74388	74388	32.3	1.66	90.89	11	2990	27	294	4	0	0	0
G10_1_B_cluster_DBSCAN_round2_24	k__Bacteria (UID203)	5449	103	57	25.61	0.00	0.00	1540642	0	310	310	5116	5116	4969	4969	16209	16209	68.8	1.90	92.71	11	1583	82	21	0	0	0	0
G10_1_B_cluster_DBSCAN_round2_29	k__Bacteria (UID1453)	901	171	117	21.05	0.00	0.00	254299	0	56	56	4252	4252	4541	4541	11462	11462	49.1	1.32	92.51	11	324	123	48	0	0	0	0
G10_1_B_cluster_DBSCAN_round2_4	f__Moraxellaceae (UID4680)	86	689	365	99.07	1.43	0.00	4436358	0	41	41	162653	162653	108203	108203	697193	697193	37.8	1.68	85.00	11	4069	39	642	8	0	0	0
G10_1_B_cluster_DBSCAN_round2_5	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1813295	0	13	13	550357	550357	139484	139484	570659	570659	36.5	0.70	88.53	11	1727	2	337	11	0	0	0
G10_1_B_cluster_DBSCAN_round2_6	c__Bacilli (UID284)	725	279	151	98.34	0.33	100.00	3166377	0	26	26	126646	126646	121783	121783	544666	544666	35.6	0.97	89.29	11	3064	3	275	1	0	0	0
G10_1_B_cluster_DBSCAN_round2_8	o__Actinomycetales (UID1572)	580	286	171	98.25	2.05	0.00	4234290	0	25	25	232602	232602	169371	169371	520581	520581	68.9	0.63	91.35	11	3805	5	277	4	0	0	0
G10_1_B_cluster_DBSCAN_round3_10	o__Actinomycetales (UID1572)	580	287	173	98.27	1.16	0.00	3621056	0	121	121	52555	52555	29926	29926	159158	159158	59.6	1.20	87.82	11	3179	13	272	2	0	0	0
G10_1_B_cluster_DBSCAN_round3_11	f__Micrococcaceae (UID1623)	39	457	218	89.93	6.80	92.31	3855315	0	353	353	15482	15482	10921	10921	109683	109683	66.3	1.88	90.59	11	3741	33	398	26	0	0	0
G10_1_B_cluster_DBSCAN_round3_24	c__Alphaproteobacteria (UID3305)	564	349	230	46.00	0.00	0.00	2049516	0	450	450	4508	4508	4554	4554	11799	11799	53.5	1.89	87.88	11	2261	177	172	0	0	0	0
G10_1_B_cluster_DBSCAN_round3_3	o__Lactobacillales (UID544)	293	475	267	66.11	2.84	0.00	2947063	0	13	13	281694	281694	226697	226697	536640	536640	42.6	0.82	87.46	11	2845	153	312	9	1	0	0
G10_1_B_cluster_DBSCAN_round3_4	o__Lactobacillales (UID544)	293	473	265	98.87	0.13	0.00	3385925	0	43	43	189927	189927	78742	78742	497820	497820	42.8	1.34	88.58	11	3112	3	469	1	0	0	0
G10_1_B_cluster_DBSCAN_round3_8	p__Bacteroidetes (UID2605)	350	316	210	99.37	0.48	0.00	4363057	0	49	49	150986	150986	89041	89041	365048	365048	37.2	1.61	88.90	11	3791	2	313	1	0	0	0
G10_1_B_cluster_DBSCAN_round44_0	k__Bacteria (UID203)	5449	104	58	43.10	3.45	66.67	3759921	0	71	71	82673	82673	52956	52956	250138	250138	75.8	1.13	90.78	11	3362	76	25	3	0	0	0
G10_1_B_cluster_DBSCAN_round4_1	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.98	13.33	6901592	0	68	68	464269	464269	101494	101494	810530	810530	39.8	1.71	88.99	11	5979	1	300	15	0	0	0
G10_1_B_cluster_DBSCAN_round4_9	p__Bacteroidetes (UID2605)	350	316	210	81.35	0.38	33.33	3152396	0	365	365	10191	10191	8636	8636	34075	34075	43.1	1.59	90.28	11	2959	47	266	3	0	0	0
G10_1_B_cluster_DBSCAN_round5_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.76	25.00	4236783	0	16	16	658653	658653	264798	264798	878434	878434	56.7	0.79	89.72	11	3834	0	415	4	0	0	0
G10_1_B_cluster_DBSCAN_round5_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.26	0.00	4686638	0	17	17	474417	474417	275684	275684	753192	753192	55.1	0.50	89.68	11	4356	7	1163	3	0	0	0
G10_1_B_cluster_DBSCAN_round5_37	c__Betaproteobacteria (UID3959)	235	419	211	40.20	0.00	0.00	1320690	0	166	166	8499	8499	7955	7955	31078	31078	62.4	1.00	92.34	11	1340	246	173	0	0	0	0
G10_1_B_cluster_DBSCAN_round5_4	o__Actinomycetales (UID1809)	267	400	222	85.21	0.56	0.00	2845711	0	26	26	163348	163348	109450	109450	459895	459895	67.6	0.57	91.07	11	2621	70	328	2	0	0	0
G10_1_B_cluster_DBSCAN_round5_5	o__Actinomycetales (UID1809)	267	400	222	96.85	1.35	0.00	2900341	0	46	46	100030	100030	63050	63050	358567	358567	69.7	0.87	90.50	11	2642	11	386	3	0	0	0
G10_1_B_cluster_DBSCAN_round5_6	f__Enterobacteriaceae (UID5066)	55	546	224	97.94	0.45	100.00	5143054	0	54	54	172832	172832	95241	95241	332431	332431	59.4	1.78	88.17	11	4751	49	496	1	0	0	0
G10_1_B_cluster_DBSCAN_round6_1	o__Actinomycetales (UID1572)	580	286	171	70.47	7.75	80.00	2963012	0	20	20	161522	161522	148150	148150	462603	462603	73.0	0.65	91.85	11	2659	67	199	20	0	0	0
G10_1_B_cluster_DBSCAN_round6_4	k__Bacteria (UID203)	5449	104	58	74.71	0.00	0.00	3759448	0	38	38	164542	164542	98932	98932	271587	271587	39.2	0.83	86.98	11	3708	52	52	0	0	0	0
G10_1_B_cluster_DBSCAN_round7_25	k__Bacteria (UID203)	5449	104	58	19.44	0.00	0.00	844149	0	49	49	17811	17811	17227	17227	30401	30401	74.3	0.94	90.78	11	807	88	16	0	0	0	0
G10_1_B_cluster_DBSCAN_round8_5	c__Betaproteobacteria (UID3959)	235	419	211	28.46	0.66	0.00	1940299	0	343	343	6165	6165	5656	5656	38023	38023	59.4	3.12	89.27	11	2071	292	124	3	0	0	0
G10_1_C_cluster_DBSCAN_round16_0	k__Bacteria (UID1453)	901	171	117	8.84	0.00	0.00	76488	0	11	11	7911	7911	6953	6953	12264	12264	46.1	3.15	94.89	11	83	135	36	0	0	0	0
G10_1_C_cluster_DBSCAN_round1_2	o__Actinomycetales (UID1572)	580	286	171	98.15	0.06	0.00	2959216	0	77	77	65536	65536	38431	38431	238714	238714	68.5	1.48	92.05	11	2790	7	278	1	0	0	0
G10_1_C_cluster_DBSCAN_round2_13	o__Actinomycetales (UID1593)	69	400	198	63.87	2.27	8.33	2378555	0	395	395	6427	6427	6021	6021	30552	30552	68.6	1.87	92.22	11	2442	136	252	12	0	0	0
G10_1_C_cluster_DBSCAN_round2_3	f__Moraxellaceae (UID4680)	86	689	365	99.10	2.25	27.27	4592676	0	46	46	155188	155188	99840	99840	697193	697193	37.8	1.78	85.05	11	4203	35	643	11	0	0	0
G10_1_C_cluster_DBSCAN_round2_4	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3251004	0	12	12	424067	424067	270917	270917	663648	663648	67.6	0.76	90.62	11	3084	0	528	1	0	0	0
G10_1_C_cluster_DBSCAN_round2_5	o__Actinomycetales (UID1572)	580	286	171	98.25	4.39	0.00	4528803	0	35	35	186081	186081	129394	129394	603313	603313	69.0	0.89	91.17	11	4113	5	273	7	1	0	0
G10_1_C_cluster_DBSCAN_round2_9	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2920523	0	36	36	184064	184064	81125	81125	525726	525726	34.6	2.15	89.84	11	2682	2	508	1	0	0	0
G10_1_C_cluster_DBSCAN_round3_1	c__Alphaproteobacteria (UID3305)	564	349	230	97.39	0.96	0.00	4027740	0	37	37	178124	178124	108857	108857	866939	866939	50.7	1.40	86.56	11	3612	21	325	3	0	0	0
G10_1_C_cluster_DBSCAN_round3_11	c__Bacilli (UID284)	725	279	151	98.34	0.00	0.00	3147570	0	30	30	174624	174624	104919	104919	341305	341305	35.6	1.07	89.33	11	3054	3	276	0	0	0	0
G10_1_C_cluster_DBSCAN_round3_12	p__Bacteroidetes (UID2605)	350	316	210	99.37	0.60	50.00	4341275	0	47	47	180003	180003	92367	92367	315906	315906	37.2	1.70	88.90	11	3775	2	312	2	0	0	0
G10_1_C_cluster_DBSCAN_round3_13	o__Actinomycetales (UID1572)	580	287	173	99.42	2.31	20.00	3762890	0	112	112	62234	62234	33597	33597	222133	222133	59.7	1.52	87.87	11	3304	1	283	2	1	0	0
G10_1_C_cluster_DBSCAN_round3_15	p__Actinobacteria (UID1454)	732	206	120	94.72	0.56	100.00	3278511	0	52	52	92379	92379	63048	63048	180890	180890	72.3	0.92	90.83	11	3000	8	196	2	0	0	0
G10_1_C_cluster_DBSCAN_round3_17	c__Bacilli (UID285)	586	325	181	98.56	0.83	0.00	2963919	0	101	101	43461	43461	29345	29345	119111	119111	32.3	1.17	90.94	11	2943	22	301	2	0	0	0
G10_1_C_cluster_DBSCAN_round3_18	f__Micrococcaceae (UID1623)	39	457	218	87.56	6.65	100.00	3356888	0	306	306	15133	15133	10970	10970	109683	109683	66.7	1.32	90.62	11	3170	41	387	29	0	0	0
G10_1_C_cluster_DBSCAN_round3_19	p__Bacteroidetes (UID2605)	350	316	210	93.60	0.95	100.00	3746766	0	198	198	25736	25736	18923	18923	99648	99648	42.7	1.30	90.22	11	3374	19	295	2	0	0	0
G10_1_C_cluster_DBSCAN_round3_2	p__Bacteroidetes (UID2605)	350	316	210	99.84	5.26	28.57	6756530	0	38	38	569466	569466	177803	177803	810514	810514	39.7	1.64	89.05	11	5788	1	301	14	0	0	0
G10_1_C_cluster_DBSCAN_round3_20	f__Enterobacteriaceae (UID5066)	55	546	224	91.86	1.92	42.86	4879282	0	295	295	23393	23393	16539	16539	90072	90072	59.8	2.64	88.32	11	4737	73	466	7	0	0	0
G10_1_C_cluster_DBSCAN_round3_3	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	10.08	96.59	5175770	0	21	21	474396	474396	246465	246465	782474	782474	55.0	0.92	89.70	11	4805	7	1078	88	0	0	0
G10_1_C_cluster_DBSCAN_round3_4	o__Burkholderiales (UID4000)	193	427	214	98.60	7.48	100.00	6472221	0	58	58	193934	193934	111590	111590	577233	577233	67.5	0.93	91.07	11	5941	6	385	36	0	0	0
G10_1_C_cluster_DBSCAN_round3_5	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1775482	0	11	11	550297	550297	161407	161407	570659	570659	36.5	0.71	88.49	11	1670	2	337	11	0	0	0
G10_1_C_cluster_DBSCAN_round3_8	o__Lactobacillales (UID544)	293	473	265	98.87	0.13	0.00	3538143	0	39	39	259646	259646	90721	90721	466121	466121	42.7	1.49	88.47	11	3210	4	468	1	0	0	0
G10_1_C_cluster_DBSCAN_round43_0	k__Bacteria (UID203)	5449	104	58	42.07	5.17	100.00	2716951	0	69	69	46972	46972	39376	39376	398809	398809	75.8	1.28	90.63	11	2470	75	25	4	0	0	0
G10_1_C_cluster_DBSCAN_round44_7	k__Bacteria (UID203)	5449	104	58	48.28	0.00	0.00	1548707	0	38	38	41859	41859	40755	40755	61375	61375	75.9	0.80	91.42	11	1373	69	35	0	0	0	0
G10_1_C_cluster_DBSCAN_round45_3	k__Bacteria (UID203)	5449	104	58	38.79	0.00	0.00	2430480	0	120	120	23682	23682	20254	20254	61071	61071	74.4	1.07	91.05	11	2313	77	27	0	0	0	0
G10_1_C_cluster_DBSCAN_round45_6	k__Bacteria (UID203)	5449	104	58	24.02	1.72	100.00	2235349	0	164	164	17984	17984	13630	13630	38751	38751	76.3	1.21	91.46	11	2096	85	18	1	0	0	0
G10_1_C_cluster_DBSCAN_round4_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	65.10	3.46	14735577	0	1267	1267	23791	23791	11630	11630	878434	878434	62.3	8.25	88.60	11	14469	0	265	104	34	12	4
G10_1_C_cluster_DBSCAN_round4_18	k__Bacteria (UID203)	5449	104	58	65.39	0.00	0.00	682546	0	79	79	11019	11019	8639	8639	40781	40781	49.0	1.20	91.56	11	737	57	47	0	0	0	0
G10_1_C_cluster_DBSCAN_round4_5	c__Betaproteobacteria (UID3959)	235	419	211	96.39	0.21	0.00	4528935	0	170	170	42040	42040	26640	26640	266883	266883	60.3	2.94	90.68	11	4294	14	403	1	1	0	0
G10_1_C_cluster_DBSCAN_round5_0	o__Actinomycetales (UID1572)	580	286	171	93.57	7.06	84.21	5626835	0	28	28	295935	295935	200958	200958	546204	546204	72.7	0.50	91.45	11	5007	16	251	19	0	0	0
G10_1_C_cluster_DBSCAN_round5_1	o__Lactobacillales (UID544)	293	475	267	68.36	2.84	0.00	2927246	0	14	14	281694	281694	209089	209089	536640	536640	42.6	1.04	87.43	11	2820	145	320	9	1	0	0
G10_1_C_cluster_DBSCAN_round5_30	k__Bacteria (UID203)	5449	104	58	45.17	5.17	33.33	2052880	0	66	66	33440	33440	31104	31104	59721	59721	73.8	0.78	90.84	11	1852	73	28	3	0	0	0
G10_1_C_cluster_DBSCAN_round5_4	o__Actinomycetales (UID1809)	267	400	222	94.14	0.45	0.00	2721240	0	33	33	145456	145456	82461	82461	377182	377182	69.8	0.54	90.75	11	2477	21	378	1	0	0	0
G10_1_C_cluster_DBSCAN_round5_5	o__Actinomycetales (UID1809)	267	400	222	82.73	0.56	0.00	2518419	0	24	24	163348	163348	104934	104934	325334	325334	67.5	0.50	90.98	11	2311	76	322	2	0	0	0
G10_1_C_cluster_DBSCAN_round5_6	o__Actinomycetales (UID1572)	580	288	173	51.64	12.72	75.00	3318209	0	27	27	127974	127974	122896	122896	276077	276077	76.0	0.46	91.35	11	3066	152	114	19	3	0	0
G10_1_C_cluster_DBSCAN_round6_2	k__Bacteria (UID203)	5449	104	58	48.85	0.00	0.00	3049884	0	32	32	175287	175287	95308	95308	272403	272403	39.4	0.66	86.80	11	2991	71	33	0	0	0	0
G10_1_C_cluster_DBSCAN_round7_35	k__Bacteria (UID203)	5449	104	58	54.31	0.00	0.00	3004514	0	304	304	11380	11380	9883	9883	37559	37559	57.6	1.38	88.25	11	2971	68	36	0	0	0	0
G10_1_C_cluster_DBSCAN_round7_67	c__Alphaproteobacteria (UID3305)	564	349	230	40.83	0.43	100.00	1455795	0	256	256	5894	5894	5686	5686	19964	19964	53.6	1.01	89.45	11	1551	215	133	1	0	0	0
G10_1_C_cluster_DBSCAN_round8_0	o__Lactobacillales (UID544)	293	475	267	35.28	0.00	0.00	770264	0	13	13	485718	485718	59251	59251	485718	485718	40.1	0.80	88.99	11	738	324	151	0	0	0	0
G10_1_C_cluster_DBSCAN_round9_2	c__Bacilli (UID285)	586	325	181	27.96	0.55	100.00	2115078	0	79	79	53343	53343	26773	26773	219174	219174	36.7	3.97	85.74	11	2306	219	104	2	0	0	0
G10_1_D_cluster_DBSCAN_round10_4	o__Lactobacillales (UID544)	293	475	267	34.71	1.87	100.00	741195	0	18	18	63178	63178	41177	41177	166167	166167	39.7	0.68	87.55	11	692	291	178	6	0	0	0
G10_1_D_cluster_DBSCAN_round11_3	f__Enterobacteriaceae (UID5066)	55	546	224	8.42	0.00	0.00	492749	0	9	9	110502	110502	54749	54749	172320	172320	55.2	2.18	86.64	11	468	485	61	0	0	0	0
G10_1_D_cluster_DBSCAN_round11_4	o__Actinomycetales (UID1572)	580	288	173	33.55	2.99	33.33	2431322	0	232	232	10734	10734	10479	10479	145515	145515	72.7	2.05	90.46	11	2415	205	77	6	0	0	0
G10_1_D_cluster_DBSCAN_round175_0	k__Bacteria (UID203)	5449	104	58	29.31	0.00	0.00	2135348	0	39	39	73162	73162	54752	54752	318702	318702	72.8	1.33	90.72	11	1844	83	21	0	0	0	0
G10_1_D_cluster_DBSCAN_round182_0	o__Actinomycetales (UID1572)	580	288	173	29.42	0.58	100.00	980877	0	67	67	19201	19201	14639	14639	48648	48648	73.8	1.50	90.81	11	898	201	86	1	0	0	0
G10_1_D_cluster_DBSCAN_round1_3	o__Actinomycetales (UID1572)	580	286	171	98.44	0.00	0.00	2957393	0	62	62	85826	85826	47699	47699	198001	198001	68.5	1.48	92.09	11	2783	6	280	0	0	0	0
G10_1_D_cluster_DBSCAN_round2_4	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.71	0.00	2909387	0	42	42	123013	123013	69271	69271	317716	317716	34.5	2.08	89.80	11	2664	2	506	3	0	0	0
G10_1_D_cluster_DBSCAN_round365_16	k__Bacteria (UID203)	5449	104	58	29.31	1.72	100.00	3694381	0	61	61	71686	71686	60563	60563	175337	175337	76.0	0.72	90.78	11	3398	83	20	1	0	0	0
