Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
pH6_1_B_cluster_DBSCAN_round1_2	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.32	0.00	3263110	0	29	29	228487	228487	112521	112521	571535	571535	67.6	1.14	90.59	11	3094	0	528	1	0	0	0
pH6_1_B_cluster_DBSCAN_round1_3	o__Actinomycetales (UID1572)	580	286	171	98.64	0.00	0.00	2960477	0	58	58	86954	86954	51042	51042	238736	238736	68.5	1.41	92.09	11	2784	5	281	0	0	0	0
pH6_1_B_cluster_DBSCAN_round2_5	o__Burkholderiales (UID4000)	193	427	214	98.30	0.62	80.00	6248718	0	162	162	59276	59276	38572	38572	230018	230018	67.6	1.54	91.08	11	5820	5	417	5	0	0	0
pH6_1_B_cluster_DBSCAN_round2_6	o__Actinomycetales (UID1572)	580	286	171	97.08	2.78	44.44	4170243	0	76	76	84487	84487	54871	54871	224977	224977	68.9	0.94	91.44	11	3763	7	270	9	0	0	0
pH6_1_B_cluster_DBSCAN_round2_8	k__Bacteria (UID1453)	901	171	117	62.54	0.85	0.00	855092	0	68	68	21524	21524	12574	12574	50178	50178	48.8	1.47	90.02	11	889	50	120	1	0	0	0
pH6_1_B_cluster_DBSCAN_round3_1	p__Bacteroidetes (UID2605)	350	316	210	99.84	1.93	0.00	6496402	0	17	17	569471	569471	382141	382141	861251	861251	39.8	1.52	89.16	11	5536	1	310	5	0	0	0
pH6_1_B_cluster_DBSCAN_round3_10	c__Bacilli (UID284)	725	279	151	98.34	0.00	0.00	2992693	0	36	36	106817	106817	83130	83130	295041	295041	35.7	1.11	89.50	11	2915	3	276	0	0	0	0
pH6_1_B_cluster_DBSCAN_round3_11	c__Alphaproteobacteria (UID3305)	564	349	230	97.41	0.96	0.00	4064360	0	162	162	39197	39197	25088	25088	161896	161896	50.7	2.14	86.46	11	3726	49	297	3	0	0	0
pH6_1_B_cluster_DBSCAN_round3_12	k__Bacteria (UID203)	5449	104	58	41.54	0.00	0.00	1090258	0	209	209	4718	4718	5216	5216	153878	153878	35.6	2.66	90.47	11	1173	75	29	0	0	0	0
pH6_1_B_cluster_DBSCAN_round3_17	c__Bacilli (UID285)	586	325	181	83.74	0.89	20.00	2631701	0	308	308	10205	10205	8544	8544	88158	88158	32.4	1.65	91.02	11	2802	45	275	5	0	0	0
pH6_1_B_cluster_DBSCAN_round3_19	o__Actinomycetales (UID1572)	580	287	173	90.48	1.40	25.00	3211693	0	300	300	14721	14721	10705	10705	56835	56835	59.6	1.74	88.28	11	2963	29	254	4	0	0	0
pH6_1_B_cluster_DBSCAN_round3_3	o__Lactobacillales (UID375)	177	350	163	98.77	4.45	100.00	1826468	0	15	15	446877	446877	121764	121764	550357	550357	36.4	0.89	88.31	11	1744	2	337	11	0	0	0
pH6_1_B_cluster_DBSCAN_round3_6	o__Lactobacillales (UID544)	293	473	265	99.22	0.00	0.00	3569255	0	52	52	133703	133703	68639	68639	457124	457124	42.6	1.86	88.56	11	3283	4	469	0	0	0	0
pH6_1_B_cluster_DBSCAN_round3_9	p__Bacteroidetes (UID2605)	350	316	210	99.37	0.48	0.00	4202151	0	62	62	124413	124413	67776	67776	311404	311404	37.2	2.41	88.92	11	3632	2	313	1	0	0	0
pH6_1_B_cluster_DBSCAN_round4_0	c__Betaproteobacteria (UID3959)	235	419	211	100.00	56.01	3.50	14288562	0	779	779	40799	40799	18342	18342	878434	878434	62.1	11.18	88.95	11	13761	0	317	61	28	11	2
pH6_1_B_cluster_DBSCAN_round4_5	o__Actinomycetales (UID1809)	267	400	222	84.91	0.56	0.00	2779813	0	27	27	160161	160161	102956	102956	385100	385100	67.6	0.53	91.10	11	2570	51	347	2	0	0	0
pH6_1_B_cluster_DBSCAN_round4_6	o__Actinomycetales (UID1809)	267	400	222	98.87	13.96	29.79	3953870	0	76	76	82462	82462	52024	52024	257500	257500	68.8	2.18	90.08	11	3668	3	350	47	0	0	0
pH6_1_B_cluster_DBSCAN_round50_0	k__Bacteria (UID203)	5449	104	58	57.37	2.59	50.00	4060273	0	73	73	78778	78778	55620	55620	265082	265082	75.8	1.77	90.87	11	3656	58	44	2	0	0	0
pH6_1_B_cluster_DBSCAN_round53_1	o__Actinomycetales (UID1572)	580	288	173	25.78	4.62	60.00	580637	0	62	62	13024	13024	9365	9365	29250	29250	74.9	2.32	91.51	11	522	204	74	10	0	0	0
pH6_1_B_cluster_DBSCAN_round53_3	f__Enterobacteriaceae (UID5066)	55	546	224	0.62	0.00	0.00	17697	0	2	2	9593	9593	8848	8848	9593	9593	52.2	1.57	89.70	11	27	516	30	0	0	0	0
pH6_1_B_cluster_DBSCAN_round5_0	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.26	0.00	4684979	0	19	19	299411	299411	246577	246577	753192	753192	55.1	0.91	89.70	11	4352	7	1163	3	0	0	0
pH6_1_B_cluster_DBSCAN_round5_4	o__Lactobacillales (UID544)	293	475	267	41.51	1.50	0.00	2333299	0	17	17	246084	246084	137252	137252	385561	385561	42.9	0.95	87.00	11	2211	301	168	6	0	0	0
pH6_1_B_cluster_DBSCAN_round5_5	f__Enterobacteriaceae (UID5066)	55	546	224	98.87	0.51	33.33	5199999	0	56	56	144863	144863	92857	92857	346599	346599	59.3	2.26	88.09	11	4803	44	499	3	0	0	0
pH6_1_B_cluster_DBSCAN_round5_7	f__Micrococcaceae (UID1623)	39	457	218	21.09	0.00	0.00	522450	0	11	11	44738	44738	47495	47495	109527	109527	67.1	0.58	92.68	11	461	343	114	0	0	0	0
pH6_1_B_cluster_DBSCAN_round60_0	k__Bacteria (UID203)	5449	104	58	51.72	3.45	100.00	1831111	0	183	183	13889	13889	10006	10006	30513	30513	66.9	1.09	90.22	11	1739	69	33	2	0	0	0
pH6_1_B_cluster_DBSCAN_round6_0	o__Actinomycetales (UID1572)	580	286	171	80.70	5.26	81.82	4554873	0	30	30	164994	164994	151829	151829	488273	488273	72.7	0.71	91.73	11	4141	68	209	8	1	0	0
pH6_1_B_cluster_DBSCAN_round6_22	k__Bacteria (UID203)	5449	104	58	30.52	0.00	0.00	1409098	0	34	34	40763	40763	41444	41444	76041	76041	73.8	0.66	91.40	11	1258	82	22	0	0	0	0
pH6_1_B_cluster_DBSCAN_round6_6	o__Lactobacillales (UID544)	293	475	267	31.90	0.00	0.00	794954	0	13	13	123030	123030	61150	61150	195553	195553	41.0	0.39	88.85	11	827	281	194	0	0	0	0
pH6_1_B_cluster_DBSCAN_round6_85	f__Micrococcaceae (UID1623)	39	457	218	2.75	0.46	100.00	43883	0	3	3	26045	26045	14627	14627	26045	26045	65.0	0.95	88.66	11	49	415	37	5	0	0	0
pH6_1_B_cluster_DBSCAN_round7_1	k__Bacteria (UID203)	5449	104	58	32.76	0.00	0.00	2636742	0	32	32	79161	79161	82398	82398	396701	396701	74.3	0.55	91.23	11	2426	84	20	0	0	0	0
pH6_1_B_cluster_DBSCAN_round8_25	k__Bacteria (UID203)	5449	104	58	27.59	0.00	0.00	1484555	0	124	124	16730	16730	11972	11972	33115	33115	73.8	1.24	90.87	11	1376	87	17	0	0	0	0
pH6_1_C_cluster_DBSCAN_round10_3	k__Bacteria (UID203)	5449	104	58	43.10	0.00	0.00	2717068	0	18	18	195716	195716	150948	150948	335864	335864	74.3	0.43	91.18	11	2471	77	27	0	0	0	0
pH6_1_C_cluster_DBSCAN_round10_43	k__Bacteria (UID203)	5449	104	58	24.23	0.00	0.00	1951227	0	388	388	5049	5049	5028	5028	15717	15717	53.6	1.61	88.30	11	2132	82	22	0	0	0	0
pH6_1_C_cluster_DBSCAN_round11_22	k__Bacteria (UID203)	5449	104	58	12.54	0.00	0.00	1206166	0	43	43	28850	28850	28050	28050	47213	47213	75.9	0.92	91.33	11	1111	87	17	0	0	0	0
pH6_1_C_cluster_DBSCAN_round11_47	k__Bacteria (UID203)	5449	104	58	37.83	9.20	66.67	1186243	0	87	87	14555	14555	13634	13634	22632	22632	75.8	1.14	91.58	11	1110	73	25	6	0	0	0
pH6_1_C_cluster_DBSCAN_round155_3	k__Bacteria (UID203)	5449	104	58	35.03	5.33	0.00	3825892	0	608	608	6579	6579	6292	6292	64315	64315	64.6	6.15	88.88	11	4004	74	26	4	0	0	0
pH6_1_C_cluster_DBSCAN_round156_2	k__Bacteria (UID203)	5449	104	58	22.88	0.00	0.00	291121	0	8	8	37097	37097	36390	36390	42073	42073	75.4	1.11	91.26	11	253	82	22	0	0	0	0
pH6_1_C_cluster_DBSCAN_round156_3	o__Actinomycetales (UID1572)	580	288	173	10.07	0.00	0.00	165468	0	23	23	8436	8436	7194	7194	16328	16328	74.5	2.66	90.30	11	168	238	50	0	0	0	0
pH6_1_C_cluster_DBSCAN_round1_1	c__Alphaproteobacteria (UID3305)	564	349	230	100.00	0.96	0.00	4117341	0	36	36	189266	189266	114370	114370	1106220	1106220	50.7	1.51	86.52	11	3688	0	346	3	0	0	0
pH6_1_C_cluster_DBSCAN_round1_11	o__Actinomycetales (UID1572)	580	286	171	97.66	2.05	0.00	4224253	0	46	46	142599	142599	91831	91831	347484	347484	69.0	0.84	91.33	11	3820	6	276	4	0	0	0
pH6_1_C_cluster_DBSCAN_round1_12	o__Actinomycetales (UID1572)	580	286	171	98.64	0.06	0.00	2945699	0	40	40	170678	170678	73642	73642	346380	346380	68.5	1.21	92.17	11	2771	5	280	1	0	0	0
pH6_1_C_cluster_DBSCAN_round1_13	o__Burkholderiales (UID4000)	193	427	214	95.33	0.12	100.00	6074399	0	74	74	131250	131250	82086	82086	289511	289511	67.6	1.10	91.26	11	5587	19	407	1	0	0	0
pH6_1_C_cluster_DBSCAN_round1_14	c__Bacilli (UID285)	586	325	181	98.34	0.28	0.00	3479034	0	63	63	125660	125660	55222	55222	288335	288335	32.3	1.76	89.24	11	3462	4	320	1	0	0	0
pH6_1_C_cluster_DBSCAN_round1_4	c__Alphaproteobacteria (UID3422)	26	529	308	100.00	0.65	0.00	3256796	0	15	15	457520	457520	217119	217119	877378	877378	67.6	1.47	90.62	11	3088	0	527	2	0	0	0
pH6_1_C_cluster_DBSCAN_round1_5	f__Moraxellaceae (UID4680)	86	689	365	99.65	1.29	0.00	4440030	0	39	39	164676	164676	113846	113846	697193	697193	37.8	1.34	84.96	11	4076	22	660	7	0	0	0
pH6_1_C_cluster_DBSCAN_round2_7	f__Flavobacteriaceae (UID2817)	81	511	283	99.29	0.35	0.00	2879820	0	39	39	130751	130751	73841	73841	388030	388030	34.5	2.75	89.97	11	2637	2	508	1	0	0	0
pH6_1_C_cluster_DBSCAN_round307_61	k__Bacteria (UID203)	5449	104	58	82.76	0.00	0.00	3566443	0	18	18	313309	313309	198135	198135	439648	439648	72.6	0.61	91.75	11	3207	48	56	0	0	0	0
pH6_1_C_cluster_DBSCAN_round3_10	f__Micrococcaceae (UID1623)	39	457	218	89.62	7.57	93.10	3884168	0	363	363	15576	15576	10700	10700	109527	109527	66.3	1.77	90.38	11	3758	33	395	29	0	0	0
pH6_1_C_cluster_DBSCAN_round3_9	o__Actinomycetales (UID1572)	580	287	173	98.84	1.16	0.00	3660857	0	124	124	64952	64952	29523	29523	143584	143584	59.6	1.87	87.90	11	3255	2	283	2	0	0	0
pH6_1_C_cluster_DBSCAN_round4_10	c__Betaproteobacteria (UID3959)	235	419	211	97.54	1.81	10.00	4547822	0	216	216	35120	35120	21054	21054	197896	197896	60.3	2.81	90.70	11	4351	16	395	7	1	0	0
pH6_1_C_cluster_DBSCAN_round4_12	o__Actinomycetales (UID1572)	580	288	173	63.74	1.73	20.00	2627081	0	386	386	7501	7501	6805	6805	89530	89530	72.3	1.75	90.75	11	2651	114	169	5	0	0	0
pH6_1_C_cluster_DBSCAN_round4_2	c__Betaproteobacteria (UID3959)	235	419	211	100.00	0.05	0.00	4217310	0	10	10	758181	758181	421731	421731	944942	944942	56.7	0.60	89.73	11	3803	0	417	2	0	0	0
pH6_1_C_cluster_DBSCAN_round4_4	o__Lactobacillales (UID375)	177	350	163	98.77	0.00	0.00	1797044	0	13	13	550297	550297	138234	138234	570659	570659	36.5	1.00	88.45	11	1708	2	348	0	0	0	0
pH6_1_C_cluster_DBSCAN_round4_8	c__Bacilli (UID284)	725	279	151	98.28	1.32	0.00	3178768	0	30	30	181639	181639	105958	105958	341329	341329	35.6	1.07	89.25	11	3080	6	270	3	0	0	0
pH6_1_C_cluster_DBSCAN_round4_9	p__Bacteroidetes (UID2605)	350	316	210	99.37	0.48	0.00	4332421	0	47	47	174982	174982	92179	92179	324790	324790	37.2	1.82	88.95	11	3772	2	313	1	0	0	0
pH6_1_C_cluster_DBSCAN_round5_0	p__Bacteroidetes (UID2605)	350	316	210	99.84	53.85	6.32	14159812	0	480	480	189835	189835	29499	29499	1413978	1413978	54.5	14.58	90.26	11	12725	1	218	63	27	6	1
pH6_1_C_cluster_DBSCAN_round5_1	f__Enterobacteriaceae (UID5124)	134	1173	336	99.30	0.26	0.00	4687518	0	16	16	439168	439168	292969	292969	999381	999381	55.1	0.89	89.69	11	4352	7	1163	3	0	0	0
pH6_1_C_cluster_DBSCAN_round5_2	o__Lactobacillales (UID544)	293	473	265	95.53	0.00	0.00	3142777	0	38	38	211578	211578	82704	82704	578818	578818	43.0	1.38	88.76	11	2884	43	430	0	0	0	0
pH6_1_C_cluster_DBSCAN_round5_6	f__Enterobacteriaceae (UID5066)	55	546	224	98.90	0.04	100.00	5195224	0	64	64	139475	139475	81175	81175	386362	386362	59.3	2.53	88.05	11	4798	45	500	1	0	0	0
pH6_1_C_cluster_DBSCAN_round6_0	o__Actinomycetales (UID1809)	267	400	222	86.04	0.56	0.00	2862443	0	25	25	169215	169215	114497	114497	561640	561640	67.5	0.62	91.04	11	2625	48	350	2	0	0	0
pH6_1_C_cluster_DBSCAN_round6_1	o__Lactobacillales (UID544)	293	475	267	68.48	2.84	0.00	2927185	0	13	13	281089	281089	225168	225168	536640	536640	42.6	1.07	87.42	11	2820	135	330	9	1	0	0
pH6_1_C_cluster_DBSCAN_round6_22	k__Bacteria (UID203)	5449	104	58	30.17	0.00	0.00	1351556	0	47	47	30223	30223	28756	28756	87091	87091	73.5	1.03	90.68	11	1212	84	20	0	0	0	0
pH6_1_C_cluster_DBSCAN_round6_5	o__Actinomycetales (UID1809)	267	400	222	86.94	0.45	0.00	2493761	0	27	27	160171	160171	92361	92361	377182	377182	69.8	0.51	90.77	11	2248	41	358	1	0	0	0
pH6_1_C_cluster_DBSCAN_round7_16	k__Bacteria (UID1453)	901	171	117	61.68	0.00	0.00	854695	0	15	15	93649	93649	56979	56979	155468	155468	48.7	0.92	92.28	11	858	51	120	0	0	0	0
pH6_1_C_cluster_DBSCAN_round7_8	k__Bacteria (UID203)	5449	104	58	38.51	0.00	0.00	2225792	0	32	32	108587	108587	69556	69556	226400	226400	39.7	0.53	86.75	11	2156	78	26	0	0	0	0
pH6_1_C_cluster_DBSCAN_round7_9	k__Bacteria (UID203)	5449	104	58	39.66	0.00	0.00	1605817	0	19	19	146139	146139	84516	84516	223678	223678	38.6	0.44	87.49	11	1622	77	27	0	0	0	0
